27, 8, pa1-debug-f-output-1.txt
  702.09,   568.31,   214.17
  701.59,   566.23,   339.15
  701.10,   564.15,   464.13
  704.64,   693.27,   216.26
  704.15,   691.19,   341.24
  703.65,   689.11,   466.22
  448.45,   450.97,   451.02
  449.98,   447.29,   575.96
  451.50,   443.60,   700.90
  444.98,   575.87,   454.75
  446.51,   572.18,   579.69
  448.03,   568.50,   704.62
  441.52,   700.76,   458.47
  443.04,   697.08,   583.41
  444.57,   693.40,   708.35
  573.39,   454.48,   449.60
  574.92,   450.80,   574.54
  576.44,   447.11,   699.47
  569.93,   579.38,   453.33
  571.45,   575.69,   578.26
  572.98,   572.01,   703.20
  566.46,   704.28,   457.05
  567.98,   700.59,   581.99
  569.51,   696.91,   706.93
  698.34,   457.99,   448.18
  699.86,   454.31,   573.12
  701.39,   450.62,   698.05
  694.87,   582.89,   451.91
  696.39,   579.21,   576.84
  697.92,   575.52,   701.78
  691.40,   707.79,   455.63
  692.93,   704.10,   580.57
  694.45,   700.42,   705.50
