27, 8, pa1-unknown-i-output-1.txt
  697.13,   576.17,   213.09
  696.56,   573.73,   338.06
  695.99,   571.30,   463.04
  695.84,   701.14,   215.52
  695.27,   698.70,   340.49
  694.70,   696.27,   465.47
  449.99,   451.47,   449.74
  447.20,   453.55,   574.69
  444.40,   455.63,   699.64
  453.08,   576.42,   447.73
  450.28,   578.49,   572.68
  447.49,   580.57,   697.63
  456.16,   701.36,   445.72
  453.36,   703.44,   570.67
  450.57,   705.52,   695.62
  574.92,   448.43,   452.58
  572.13,   450.51,   577.53
  569.33,   452.59,   702.48
  578.01,   573.38,   450.57
  575.21,   575.46,   575.52
  572.42,   577.54,   700.47
  581.09,   698.32,   448.56
  578.29,   700.40,   573.51
  575.50,   702.48,   698.46
  699.85,   445.40,   455.42
  697.06,   447.48,   580.38
  694.26,   449.55,   705.33
  702.94,   570.34,   453.41
  700.14,   572.42,   578.37
  697.35,   574.50,   703.32
  706.02,   695.29,   451.41
  703.22,   697.37,   576.36
  700.43,   699.45,   701.31
