27, 8, pa1-debug-e-output-1.txt
  700.35,   578.71,   209.05
  701.51,   576.14,   334.02
  702.68,   573.57,   458.99
  699.06,   703.68,   211.63
  700.23,   701.11,   336.60
  701.39,   698.54,   461.57
  450.16,   450.07,   448.68
  451.29,   449.02,   573.67
  452.41,   447.97,   698.66
  451.79,   575.05,   449.71
  452.91,   574.01,   574.70
  454.04,   572.96,   699.69
  453.41,   700.04,   450.74
  454.54,   698.99,   575.73
  455.66,   697.94,   700.72
  575.15,   448.45,   447.54
  576.27,   447.40,   572.53
  577.39,   446.36,   697.52
  576.77,   573.43,   448.57
  577.90,   572.39,   573.57
  579.02,   571.34,   698.56
  578.40,   698.42,   449.61
  579.52,   697.37,   574.60
  580.65,   696.33,   699.59
  700.13,   446.83,   446.41
  701.25,   445.79,   571.40
  702.38,   444.74,   696.39
  701.76,   571.82,   447.44
  702.88,   570.77,   572.43
  704.00,   569.73,   697.42
  703.38,   696.80,   448.47
  704.51,   695.76,   573.46
  705.63,   694.71,   698.45
