27, 8, pa1-debug-g-output-1.txt
  696.07,   578.47,   204.60
  697.35,   581.53,   329.55
  698.64,   584.58,   454.51
  693.42,   703.41,   201.57
  694.71,   706.46,   326.53
  695.99,   709.52,   451.48
  448.66,   450.18,   448.67
  447.45,   448.25,   573.65
  446.24,   446.33,   698.63
  447.13,   575.15,   450.58
  445.92,   573.23,   575.56
  444.72,   571.31,   700.54
  445.61,   700.13,   452.49
  444.40,   698.21,   577.46
  443.19,   696.28,   702.44
  573.64,   451.68,   449.90
  572.44,   449.76,   574.88
  571.23,   447.84,   699.86
  572.12,   576.66,   451.81
  570.91,   574.74,   576.79
  569.70,   572.81,   701.77
  570.59,   701.64,   453.72
  569.38,   699.71,   578.70
  568.17,   697.79,   703.68
  698.63,   453.19,   451.13
  697.42,   451.27,   576.11
  696.21,   449.35,   701.09
  697.10,   578.17,   453.04
  695.89,   576.25,   578.02
  694.69,   574.32,   703.00
  695.58,   703.14,   454.95
  694.37,   701.22,   579.93
  693.16,   699.30,   704.91
