27, 8, pa1-unknown-j-output-1.txt
  696.67,   578.16,   215.61
  693.25,   580.14,   340.55
  689.83,   582.11,   465.49
  695.07,   703.13,   213.59
  691.65,   705.11,   338.53
  688.23,   707.09,   463.46
  451.88,   448.43,   448.00
  453.96,   446.96,   572.98
  456.04,   445.49,   697.95
  451.70,   573.42,   449.48
  453.78,   571.95,   574.45
  455.86,   570.48,   699.42
  451.52,   698.42,   450.95
  453.60,   696.94,   575.93
  455.68,   695.47,   700.90
  576.86,   448.64,   445.93
  578.94,   447.17,   570.90
  581.02,   445.69,   695.87
  576.69,   573.63,   447.40
  578.76,   572.16,   572.38
  580.84,   570.68,   697.35
  576.51,   698.62,   448.88
  578.58,   697.15,   573.85
  580.66,   695.68,   698.82
  701.85,   448.84,   443.85
  703.93,   447.37,   568.82
  706.00,   445.90,   693.80
  701.67,   573.83,   445.33
  703.75,   572.36,   570.30
  705.82,   570.89,   695.27
  701.49,   698.82,   446.80
  703.57,   697.35,   571.77
  705.65,   695.88,   696.75
